,simuli_name_1,Participant,avg_max,avg_min,avg_mean,avg_std,avg_kurtosis,avg_skewness,avg_auc,corr_max,corr_min,corr_mean,corr_std,corr_kurtosis,corr_skewness,corr_auc,diff_max,diff_min,diff_mean,diff_std,diff_kurtosis,diff_skewness,diff_auc
1478,HN_5,WQzBV,4.191429138,3.362136841,3.753893398,0.180741467,-0.703548277,0.051542244,942.2754784,3.926753224,3.59936103,3.69616645,0.05504024,4.95074738,2.112264807,927.7441628,0.264675914,-0.23722419,0.057726948,0.125701227,-5.654295657,-2.060722564,14.53131557
1479,HN_6,WQzBV,3.888858795,3.064331055,3.48836974,0.211592265,-1.35479152,-0.26746582,952.4060707,3.470657435,3.357574104,3.412052755,0.035449633,-1.412434486,0.310425949,931.5012883,0.41820136,-0.29324305,0.076316985,0.176142632,0.057642966,-0.577891769,20.90478243
1480,HN_7,WQzBV,4.559017181,3.847885132,4.250150627,0.167536176,-0.723645284,-0.36208081,905.3436127,4.395171609,4.226160062,4.269562445,0.03839762,,,,0.163845572,-0.37827493,-0.019411818,0.129138555,,,
1481,HN_9,WQzBV,4.360279083,3.34311676,3.918473765,0.209955079,-0.506333053,-0.311077272,3432.385635,4.056900895,3.825846363,3.951296428,0.063265606,-1.262006776,-0.278633524,3461.309949,0.303378188,-0.482729603,-0.032822664,0.146689473,0.755673723,-0.032443749,-28.92431353
1482,HP_1_L,WQzBV,3.694419861,3.115879059,3.382189347,0.134494231,-0.366176383,0.056881018,595.149435,3.627729866,3.388682791,3.508226805,0.085180165,-1.75858227,0.067409985,617.446564,0.066689995,-0.272803732,-0.126037459,0.049314065,1.392405887,-0.010528966,-22.297129
1483,HP_1_H,WQzBV,4.138847351,3.375087738,3.685532011,0.223810434,-0.871849993,0.590617138,209.8868065,3.651078723,3.585028469,3.60174382,0.018798519,1.169872951,1.635302819,205.3075399,0.487768628,-0.209940731,0.083788191,0.205011915,-2.041722945,-1.044685681,4.579266541
1484,HP_2,WQzBV,4.309139252,3.678642273,4.032493139,0.122718657,-0.235114083,-0.295708147,1629.205025,4.122365661,3.980810026,4.034211542,0.036345787,-0.437714843,0.630322667,1629.820107,0.18677359,-0.302167753,-0.001718403,0.08637287,0.202600759,-0.926030814,-0.615082186
1485,HP_3_L,WQzBV,3.888061523,2.919906616,3.494211277,0.192882738,-0.71021374,-0.084168839,2715.108844,3.559417911,3.448845162,3.491687835,0.031890538,,,,0.328643612,-0.528938545,0.002523442,0.160992199,,,
1486,HP_3_H,WQzBV,3.704971313,3.090606689,3.459608453,0.126161584,-0.019506297,-0.405366066,418.5821056,3.523723523,3.447648998,3.480358885,0.026416129,-1.167738488,0.744776221,421.1073628,0.18124779,-0.357042309,-0.020750431,0.099745454,1.148232191,-1.150142287,-2.525257189
1487,HP_4,WQzBV,4.066604614,3.335124969,3.659534671,0.221687843,-1.420812501,0.229828195,768.5379009,3.70313426,3.513510576,3.597115939,0.06175705,-1.488266601,-0.207948817,755.3588538,0.363470354,-0.178385607,0.062418732,0.159930794,0.0674541,0.437777012,13.17904713
1488,HP_5,WQzBV,4.066223145,3.513175964,3.831085858,0.13929277,-0.885727854,-0.276178111,555.6151733,3.854258005,3.456402114,3.664292074,0.095013339,-0.30805684,-0.03850796,531.420828,0.211965139,0.05677385,0.166793784,0.044279432,-0.577671014,-0.237670151,24.19434532
1489,HP_6,WQzBV,4.058921814,3.382781982,3.73434218,0.165480217,-0.718095257,-0.348869716,627.2435856,3.88333826,3.633234303,3.737851974,0.070997683,-0.862324062,0.676183395,627.8708324,0.175583554,-0.25045232,-0.003509794,0.094482534,0.144228806,-1.025053111,-0.62724683
1490,HP_7_H,WQzBV,4.261806488,3.514015198,3.877905132,0.236513532,-1.554488411,0.071889192,581.695303,4.04223743,3.566519651,3.851447232,0.143650756,-1.183655301,-0.536492286,577.6551692,0.219569058,-0.052504453,0.0264579,0.092862775,-0.370833111,0.608381478,4.040133749
1491,HP_7_L,WQzBV,4.082103729,3.464847565,3.792457581,0.202534402,-1.578081022,-0.25210935,295.7948456,4.059734159,3.744458291,3.84764737,0.10735904,,,,0.02236957,-0.279610726,-0.055189789,0.095175363,,,
1492,HP_9,WQzBV,3.862266541,2.782085419,3.442460603,0.167298381,1.338618862,-0.732704462,3401.099386,3.582870781,3.250798523,3.439086053,0.061329779,0.437737663,-0.762116327,3397.783494,0.279395759,-0.468713104,0.00337455,0.105968602,0.9008812,0.029411865,3.315892125
1493,LN_1,WQzBV,4.589881897,3.719787598,4.166120733,0.14908546,0.506168503,0.132378307,1712.314079,4.316654677,4.044324256,4.210188777,0.064421511,,,,0.27322722,-0.324536658,-0.044068044,0.084663949,,,
1494,LN_2,WQzBV,4.092617035,2.985591888,3.466086672,0.242159841,-0.628137448,0.391980155,1517.85537,4.236428614,3.256075701,3.711702071,0.304994767,,,,-0.143811579,-0.270483813,-0.245615399,-0.062834926,,,
1495,LN_3,WQzBV,3.840396881,3.07843399,3.490259302,0.173506956,-0.613668001,-0.36717732,1008.917648,3.524820575,3.376403385,3.447931377,0.030780221,,,,0.315576306,-0.297969394,0.042327925,0.142726735,,,
1496,LN_4,WQzBV,4.360691071,3.609222412,4.035150123,0.153728438,-0.673696588,0.068821985,1174.412813,4.015769572,3.926031428,3.97180534,0.017375825,,,,0.344921499,-0.316809015,0.063344783,0.136352613,,,
1497,LN_5,WQzBV,4.023246765,3.083488464,3.518734961,0.229887093,-1.030474688,-0.016026834,693.224226,3.828775221,3.254703427,3.517164871,0.098271394,0.492863066,0.168228401,692.887445,0.194471545,-0.171214963,0.001570089,0.131615699,-1.523337753,-0.184255235,0.33678098
1498,LN_6,WQzBV,3.831325531,3.148231506,3.559215353,0.138819317,0.29403105,-0.305603567,843.6808605,3.721397541,3.550036987,3.605154341,0.032329833,,,,0.10992799,-0.40180548,-0.045938988,0.106489484,,,
1499,LN_7_N,WQzBV,4.40580368,3.466918945,3.948488863,0.225490685,-0.678441057,-0.197867671,1737.138388,4.396535869,3.694290317,4.042294236,0.094100956,4.98194477,-1.081755962,1778.571518,0.009267812,-0.227371372,-0.093805374,0.131389729,-5.660385827,0.883888291,-41.43313001
1500,LN_7_P,WQzBV,4.149356842,3.467132568,3.843969732,0.12147664,-0.234352081,0.032995666,1095.646925,4.171380157,3.730706973,3.920651408,0.087564243,,,,-0.022023315,-0.263574404,-0.076681676,0.033912397,,,
1501,LN_9,WQzBV,4.648147583,3.659973145,4.218148477,0.309736208,-1.378441293,-0.391762271,586.3424187,4.406291848,3.877308663,4.215339507,0.133918422,,,,0.241855735,-0.217335519,0.00280897,0.175817786,,,
1502,LP_1,WQzBV,3.607959747,3.308113098,3.455887794,0.062264564,-0.076644545,0.308563531,176.302887,3.533543239,3.417694737,3.445254768,0.032483904,0.027786612,1.119564228,175.6678496,0.074416508,-0.109581639,0.010633027,0.02978066,-0.104431157,-0.811000698,0.63503739
1503,LP_2,WQzBV,3.819839478,3.313175201,3.636027092,0.110753759,-0.108502557,-0.476205054,436.5317173,3.69661542,3.365036304,3.472405115,0.076221968,2.707418785,1.687304068,416.7359893,0.123224057,-0.051861102,0.163621977,0.034531791,-2.815921343,-2.163509122,19.79572804
1504,LP_3,WQzBV,4.018661499,3.010036469,3.482738506,0.218770079,-0.195903954,0.079162533,1229.268303,3.58719106,3.478647808,3.524023551,0.038117257,-1.616840642,0.40079456,1243.972354,0.431470439,-0.468611339,-0.041285045,0.180652822,1.420936687,-0.321632026,-14.7040512
1505,LP_4,WQzBV,4.140972137,3.561706543,3.868124885,0.144628628,-1.20029624,-0.06882166,812.3777752,3.978066804,3.781524127,3.866464643,0.07511852,-1.881535024,0.239728637,811.9382414,0.162905333,-0.219817584,0.001660242,0.069510108,0.681238784,-0.308550297,0.439533782
1506,LP_5,WQzBV,3.99237442,3.535884857,3.753701372,0.11855292,-1.215381657,0.066122454,882.1918049,3.761454934,3.646495614,3.736249241,0.030615138,1.935870918,-1.750584398,878.0428696,0.230919486,-0.110610757,0.017452131,0.087937782,-3.151252575,1.816706852,4.148935237
1507,LP_6,WQzBV,3.69209671,3.170627594,3.34472889,0.119389976,-0.010516851,0.905183297,785.8375721,4.223497127,3.472237198,3.574067807,0.088823433,45.45822586,6.603042866,839.9218853,-0.531400416,-0.301609604,-0.229338917,0.030566543,-45.46874271,-5.697859568,-54.08431324
1508,LP_7,WQzBV,3.828212738,3.050796509,3.473292293,0.1462176,-0.465638518,0.265764723,1948.641111,3.725666365,3.37828366,3.473081722,0.055103188,1.379076942,0.860712137,1948.375786,0.102546373,-0.327487151,0.000210571,0.091114412,-1.844715461,-0.594947414,0.265325369
1509,LP_9,WQzBV,3.508495331,3.047195435,3.306517029,0.104082663,-0.885673406,-0.176856332,558.7419872,3.488582116,3.229588543,3.324038869,0.050118006,1.150470071,0.702572583,561.7220886,0.019913214,-0.182393108,-0.017521841,0.053964657,-2.036143478,-0.879428916,-2.980101358
1510,HN_1,WYuvqk,4.608421326,2.839458466,3.936780493,0.36812454,0.818519248,-1.177802001,2130.03051,4.339938943,3.800661658,3.933725475,0.108280469,,,,0.268482383,-0.961203192,0.003055018,0.259844071,,,
1511,HN_2_H,WYuvqk,5.694980621,4.196792603,5.047677349,0.370821596,-0.830602358,-0.471203917,2100.013212,5.267852854,4.014311125,4.695465872,0.352472281,-1.058148706,0.117028427,1953.255256,0.427127767,0.182481478,0.352211477,0.018349315,0.227546348,-0.588232344,146.7579558
1512,HN_2_L,WYuvqk,4.337482452,2.876369476,3.677618504,0.407353207,-1.258791422,-0.259897781,731.9333687,4.833297332,3.326593343,4.424636011,0.225203955,,,,-0.49581488,-0.450223867,-0.747017507,0.182149251,,,
1513,HN_3_H,WYuvqk,4.236076355,3.474575043,3.740686433,0.192034954,0.037249097,1.078266235,433.7864609,3.930838414,3.625679926,3.781075208,0.118069367,-1.668900575,0.365938902,438.5832175,0.305237941,-0.151104883,-0.040388775,0.073965586,1.706149672,0.712327333,-4.796756656
1514,HN_3_L,WYuvqk,3.802047729,2.849422455,3.392923647,0.204529519,-0.00100259,-0.729938897,926.4166031,3.85042812,3.414019828,3.596522076,0.093443684,,,,-0.048380391,-0.564597373,-0.203598428,0.111085835,,,
1515,HN_4,WYuvqk,3.427661896,2.909664154,3.199643765,0.118826332,-0.809672422,-0.10853089,675.0554352,3.183654184,3.100026261,3.129142818,0.029350648,-1.160579651,0.392571555,660.2363842,0.244007711,-0.190362107,0.070500947,0.089475684,0.350907229,-0.501102445,14.81905102
1516,HN_5,WYuvqk,3.934196472,3.320976257,3.698830196,0.114019158,-0.125703654,-0.666864349,1109.610641,3.735328832,3.267361576,3.532541551,0.127432495,-1.437455997,-0.314582656,1059.741479,0.19886764,0.053614681,0.166288645,-0.013413336,1.311752343,-0.352281693,49.86916246
1517,HN_6,WYuvqk,3.32610321,2.881874084,3.060879498,0.076785067,0.153263079,0.507793135,875.3073578,3.206066534,2.969173885,3.084205927,0.035426539,1.362055146,0.148155956,882.0722082,0.120036676,-0.087299801,-0.023326429,0.041358528,-1.208792067,0.35963718,-6.764850439
1518,HN_7,WYuvqk,3.374294281,2.825428009,3.098368471,0.159864125,-1.423021881,0.005292161,709.5709343,3.404455733,3.09543631,3.126689256,0.035230657,,,,-0.030161452,-0.270008301,-0.028320786,0.124633468,,,
1519,HN_9,WYuvqk,4.157661438,3.036514282,3.460966241,0.234963572,-0.937057155,0.37844983,3339.772846,3.980420291,3.195447326,3.428392904,0.163845284,-1.031667911,0.652842324,3308.44926,0.177241147,-0.158933044,0.032573336,0.071118288,0.094610756,-0.274392494,31.3235867
1520,HP_1_L,WYuvqk,3.65353775,3.021148682,3.369991007,0.134537048,-0.33424558,-0.506088472,707.5060469,3.416884424,3.234563517,3.354654538,0.027211419,4.008717561,-0.637743695,704.4764068,0.236653326,-0.213414836,0.01533647,0.107325629,-4.342963141,0.131655223,3.029640151
1521,HP_1_H,WYuvqk,3.693962097,3.234630585,3.428362508,0.114822794,-0.721762297,0.504794663,209.0134888,3.440762831,3.304244838,3.360949823,0.021840117,4.653456426,1.469049652,205.0172493,0.253199266,-0.069614253,0.067412684,0.092982677,-5.375218722,-0.964254989,3.996239432
1522,HP_2,WYuvqk,3.952594757,2.813827515,3.366737262,0.224302059,-0.660894844,0.709055254,1481.202568,3.637748355,3.021406507,3.319176563,0.195120914,-1.543964706,0.261773351,1460.418531,0.314846402,-0.207578992,0.047560699,0.029181145,0.883069863,0.447281903,20.78403712
1523,HP_3_L,WYuvqk,3.721755981,2.863815308,3.311437499,0.138875875,0.498997079,-0.749835125,2891.014619,3.394079333,3.235666336,3.33502139,0.041429117,,,,0.327676649,-0.371851029,-0.023583891,0.097446758,,,
1524,HP_3_H,WYuvqk,3.850662231,3.138038635,3.489601438,0.142907544,-0.696651262,0.028276431,523.4325371,3.393698544,3.265033708,3.353180924,0.035640055,-0.750937762,-0.511152719,502.9697534,0.456963687,-0.126995073,0.136420515,0.107267489,0.054286501,0.539429149,20.46278367
1525,HP_4,WYuvqk,3.344398499,3.075798035,3.207560625,0.044814257,0.394430083,0.296825122,673.681385,3.175569978,3.116006203,3.145298491,0.017250549,-1.104130923,-0.30835877,660.5251739,0.16882852,-0.040208169,0.062262134,0.027563708,1.498561006,0.605183892,13.15621109
1526,HP_5,WYuvqk,3.575775146,3.25567627,3.429109889,0.060494372,0.006294905,-0.296546221,514.3816204,3.421188214,3.101307239,3.337001898,0.052167261,2.215312222,-1.111704327,500.5234185,0.154586932,0.154369031,0.092107991,0.008327111,-2.209017318,0.815158107,13.85820186
1527,HP_6,WYuvqk,3.573925018,3.006214142,3.259569811,0.102737383,0.26396758,0.721550924,567.1562977,3.536714843,3.146538066,3.227737381,0.085419528,1.443204024,1.594938289,561.4737028,0.037210175,-0.140323924,0.03183243,0.017317855,-1.179236444,-0.873387366,5.68259492
1528,HP_7_H,WYuvqk,3.255104065,2.720970154,3.054337038,0.110885421,0.770863463,-1.123647255,448.8864536,3.143107844,2.96414642,3.031882416,0.04610521,0.155005366,0.683836076,445.6581802,0.111996221,-0.243176266,0.022454621,0.064780211,0.615858097,-1.807483331,3.228273466
1529,HP_7_L,WYuvqk,3.180870056,2.680015564,2.902274026,0.137306395,-1.332180977,0.212392053,258.0986652,3.068398907,2.851731623,2.961600813,0.070536584,,,,0.112471149,-0.171716059,-0.059326788,0.066769811,,,
1530,HP_9,WYuvqk,3.423622131,2.852901459,3.116224657,0.092015383,-0.023439721,-0.132614678,3209.672422,3.19901238,3.066147965,3.113479583,0.024733793,-0.437897347,-0.456281596,3206.879026,0.224609751,-0.213246506,0.002745074,0.06728159,0.414457626,0.323666917,2.793396046
1531,LN_1,WYuvqk,4.227470398,2.948890686,3.502493117,0.236599744,-0.002774322,0.006122678,1099.768551,3.719962407,3.540628868,3.649151715,0.030781729,,,,0.507507991,-0.591738182,-0.146658598,0.205818016,,,
1532,LN_2,WYuvqk,3.557525635,2.811656952,3.158200425,0.191575302,-0.779530692,0.398283721,1455.861248,3.743479028,3.0700612,3.407644621,0.248336862,,,,-0.185953393,-0.258404248,-0.249444196,-0.05676156,,,
1533,LN_3,WYuvqk,3.404937744,2.704814911,3.135320558,0.136958005,1.950164132,-1.481547142,906.2807064,3.270959716,3.021152753,3.125306177,0.035625262,,,,0.133978028,-0.316337842,0.010014382,0.101332744,,,
1534,LN_4,WYuvqk,3.526638031,2.827701569,3.251353378,0.133042525,1.033111272,-1.133079611,972.2592163,3.369516993,3.260940309,3.309081995,0.014785509,,,,0.157121038,-0.43323874,-0.057728617,0.118257016,,,
1535,LN_5,WYuvqk,3.371292114,2.775508881,3.172004923,0.116533302,0.666491892,-0.924173872,647.0206165,3.235741337,3.164433255,3.213058127,0.018945003,-0.941853849,-0.623191976,655.4736609,0.135550777,-0.388924374,-0.041053204,0.097588299,1.608345741,-0.300981895,-8.453044369
1536,LN_6,WYuvqk,3.981697083,3.038845062,3.495259734,0.227247787,-0.87367363,-0.003528309,947.1539097,4.004132334,3.426579057,3.605547971,0.105939689,,,,-0.022435251,-0.387733994,-0.110288237,0.121308098,,,
1537,LN_7_N,WYuvqk,4.031257629,3.203834534,3.6708224,0.163883301,-0.032771404,-0.746973746,1725.280919,4.055146125,3.466615404,3.726842974,0.147685835,-0.173058958,0.381474452,1751.57984,-0.023888496,-0.26278087,-0.056020574,0.016197466,0.140287553,-1.128448197,-26.29892097
1538,LN_7_P,WYuvqk,3.62322998,2.980278015,3.257334491,0.117416193,0.604214729,0.468296074,908.9749756,4.048294923,3.356446271,3.583600749,0.118389679,,,,-0.425064943,-0.376168256,-0.326266258,-0.000973486,,,
1539,LN_9,WYuvqk,3.892803192,2.948898315,3.44329702,0.252769083,-1.227154043,-0.186063195,454.5181103,3.977918911,3.572317378,3.817176696,0.103133129,,,,-0.085115719,-0.623419063,-0.373879676,0.149635954,,,
1540,LP_1,WYuvqk,3.472293854,3.129608154,3.337480013,0.067088996,0.425235664,-0.500876831,200.2600822,3.359520192,3.244147269,3.292541469,0.020810308,2.12610598,-0.329931562,197.5456317,0.112773662,-0.114539114,0.044938545,0.046278688,-1.700870316,-0.170945269,2.714450581
1541,LP_2,WYuvqk,3.287929535,3.024719238,3.154404254,0.052644589,-0.110797178,-0.226950859,378.566782,3.173946892,3.09901648,3.130113535,0.015292393,1.326106804,1.139899776,375.5968229,0.113982643,-0.074297242,0.024290719,0.037352196,-1.436903982,-1.366850635,2.969959052
1542,LP_3,WYuvqk,3.463111877,2.858108521,3.154621353,0.113178207,-0.116292485,-0.287633971,1101.025629,3.195192827,3.018455054,3.15613874,0.029268711,0.753172003,-0.653719651,1101.477663,0.26791905,-0.160346533,-0.001517387,0.083909496,-0.869464488,0.36608568,-0.45203366
1543,LP_4,WYuvqk,3.182014465,2.803928375,2.987147548,0.080079577,-0.43049875,0.132266836,600.4616776,2.96234809,2.888813563,2.935077236,0.019330067,-0.561654448,-0.838965579,589.9369391,0.219666375,-0.084885188,0.052070313,0.060749509,0.131155697,0.971232415,10.52473849
1544,LP_5,WYuvqk,3.359634399,2.967292786,3.196031192,0.063601296,-0.102893808,-0.575084666,754.2947044,3.276367601,3.003525041,3.16883428,0.062049395,-0.636517337,-0.658244355,747.8815647,0.083266799,-0.036232256,0.027196913,0.001551901,0.533623529,0.083159689,6.413139715
1545,LP_6,WYuvqk,3.136383057,2.82043457,2.992557727,0.062351319,-0.362124327,-0.240909297,676.3368435,3.048974359,2.942791528,2.988439225,0.03091865,-1.356310976,0.458403194,675.3824347,0.087408698,-0.122356958,0.004118502,0.031432669,0.994186649,-0.699312491,0.954408776
1546,LP_7,WYuvqk,3.574100494,3.00750351,3.289230543,0.115603879,-0.809759447,0.045924617,2039.378521,3.388189057,3.228574173,3.27855197,0.031467624,2.168553772,1.126294315,2032.673132,0.185911437,-0.221070664,0.010678573,0.084136254,-2.978313219,-1.080369698,6.705389222
1547,LP_9,WYuvqk,3.186950684,2.677635193,3.042353563,0.076082715,6.291566386,-2.030318327,429.1518154,3.101770754,2.941483502,3.01624847,0.03437471,-0.515798379,0.195231485,425.361535,0.08517993,-0.263848309,0.026105092,0.041708006,6.807364766,-2.225549812,3.790280463
1548,HN_1,Xd3foP9,5.046897888,3.764125824,4.64055055,0.305250681,1.156027227,-1.401117536,2770.596571,5.044126957,4.549307395,4.641433992,0.09299658,,,,0.002770932,-0.785181571,-0.000883443,0.2122541,,,
1549,HN_2_H,Xd3foP9,5.786529541,4.737571716,5.271209011,0.232470686,-0.5556004,0.024572841,1960.836834,5.436677025,4.798344708,5.070432418,0.187602776,-0.904408507,0.391910239,1886.147325,0.349852516,-0.060772992,0.200776594,0.04486791,0.348808107,-0.367337398,74.68950857
1550,HN_2_L,Xd3foP9,5.084667206,3.871459961,4.590621098,0.301230276,-0.507235447,-0.611693158,922.7958069,5.157264041,4.788915928,4.935225026,0.103305808,,,,-0.072596835,-0.917455967,-0.344603928,0.197924468,,,
1551,HN_3_H,Xd3foP9,5.81590271,5.082046509,5.381421211,0.134648843,3.452900804,1.430026117,414.191433,5.434029529,5.054409173,5.13706513,0.127998895,1.500689251,1.836505911,395.4419471,0.381873181,0.027637336,0.244356082,0.006649948,1.952211554,-0.406479795,18.74948583
1552,HN_3_L,Xd3foP9,5.030479431,4.119251251,4.729888942,0.225828618,0.014727234,-0.964561186,1362.403893,5.273307267,4.681498095,4.931892615,0.131207591,,,,-0.242827836,-0.562246843,-0.202003673,0.094621027,,,
1553,HN_4,Xd3foP9,4.222167969,3.607597351,3.832937494,0.126203255,0.741435315,0.58545968,774.1317997,3.989930173,3.758171005,3.82215531,0.069078059,-1.052275317,0.471233877,772.0365377,0.232237796,-0.150573654,0.010782184,0.057125196,1.793710632,0.114225803,2.095261984
1554,HN_5,Xd3foP9,4.552463531,3.709781647,4.255966973,0.123059217,0.960884253,0.088176078,1255.463142,4.356657765,4.081522639,4.180884433,0.072019715,-1.23405824,0.061507078,1233.310925,0.195805767,-0.371740993,0.075082539,0.051039501,2.194942493,0.026669,22.15221773
1555,HN_6,Xd3foP9,4.516342163,4.040019989,4.289029169,0.108498941,-0.676935667,-0.329954329,1286.78194,4.340058516,4.092102296,4.245134609,0.03414887,4.989526241,-2.125800044,1273.522251,0.176283647,-0.052082307,0.04389456,0.07435007,-5.666461907,1.795845715,13.25968994
1556,HN_7,Xd3foP9,4.21006012,3.806278229,4.012794846,0.102348202,-0.844455339,-0.543621463,910.988596,4.088850018,3.95195811,4.000584081,0.037634954,,,,0.121210102,-0.145679881,0.012210765,0.064713248,,,
